"TIF District ID","TIF District Name","Year TIF Ends","Category Description","Line Item Description","Fund and Project Balances","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","Through End Date"
"T-055","43rd/Cottage Grove","2034","Current Obligations","IGA - CPD - Park - 4153 S Vincennes - dog park","$-47,627","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","ISW - Admin - Phase I - Corridor 05 - Additional Funding","$0","$-123,750","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","ISW - Phase I - Corridor 05 - Admin","$-122,558","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","Program Administration","$0","$-75,313","$-77,445","$-79,576","$-81,708","$-83,839","$-85,971","$-88,102","$-90,234","$-92,365","$-94,497","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","RDA - Demera Ethiopian Restaurant","$0","$-3,000,000","$-2,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","RDA - Hearts United II LP","$-176,314","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","RDA - Kenwood-Oakland Community Organization (KOCO) Office / Silver Fox Café - 4240 S Cottage Grove","$0","$-2,436,666","$-1,218,334","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","RDA - Lillian Marcie Center - ISW-05","$0","$-4,000,000","$-2,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Current Obligations","RDA - Shops & Lofts at 47th (commercial)","$-189","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Fund Balance","FY 2024 Year End Available Fund Balance","$13,246,987","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Revenue","Collection Loss","$0","$-583,538","$-583,538","$-583,538","$-604,095","$-604,095","$-604,095","$-625,268","$-625,268","$-625,268","$-647,077","$0"
"T-055","43rd/Cottage Grove","2034","Revenue","Property Tax Extension","$0","$8,008,917","$8,008,919","$8,008,919","$8,291,054","$8,291,054","$8,291,054","$8,581,657","$8,581,657","$8,581,657","$8,880,975","$0"
"T-055","43rd/Cottage Grove","2034","Surplus","Surplus TIF Funds - FY 2025","$0","$-15,313,551","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-055","43rd/Cottage Grove","2034","Transfers Between TIF Districts","From 47th King TIF - Streetscape","$0","$20,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","AIS - Fire Station - Engine Co. 049 - 4401 S Ashland Ave - MEP/Roof/Interior/Exterior","$-1,050,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","AIS - Fire Station - Engine Co. 049 - Equal Access rehab - 4401 S Ashland Ave","$-300,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CDOT - ADA Polling Place - Cesar Chavez School/Richards Academy H.S.","$-73,401","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-173,304","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CDOT - Roadway Improvements - 5000 S Bishop","$-320,000","$-320,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CDOT - Sidewalk repairs - 1600-2100 W 47th St","$-162,914","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CDOT - viaduct lighting/murals - 4900 S Ashland Ave - ISW - Corridor 06 - 49th/Ashland - Design","$-10,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","DPD - Corridor Manager Program 2025","$0","$-100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","DPD - SBIF Program","$-2,071,956","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","DPD - Study - Englewood Trails feasibility study","$-105,522","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses","$0","$-6,770","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","DPD - TIF Works 2024","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","ISW - Admin - Phase I - Corridor 06 - Additional Funding","$0","$-123,750","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","ISW - Phase I - Corridor 06 - Admin","$-57,483","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","MSAC DS - 2010 B - Back of the Yards HS","$0","$-2,061,607","$-2,071,731","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","Program Administration","$0","$-51,032","$-52,476","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","RDA - Bishop Plaza LLC","$-402,717","$-764,265","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","RDA - United Yards 1A - 4707 S Marshfield Ave - Housing","$0","$-4,833,334","$-4,833,333","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Current Obligations","RDA - United Yards 1B - 4707 S Marshfield Ave - Commercial","$-2,500,000","$-1,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Fund Balance","FY 2024 Year End Available Fund Balance","$15,928,888","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Revenue","Collection Loss","$0","$-439,259","$-439,259","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Revenue","Property Tax Extension","$0","$5,445,656","$5,445,657","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Surplus","Surplus TIF Funds - FY 2025","$0","$-929,937","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-117","47th/Ashland","2026","Transfers Between TIF Districts","From 47th Halsted TIF - United Yards 1B - 4707 S Marshfield Ave","$0","$1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","AIS - CPL - Library - Canaryville Library - 642 W 43rd St - interior/exterior","$-609,458","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","AIS - Fleet Garage - Police Motor Maintenace Garage - No. 01 - Roof - 5129 S Wentworth Ave","$-5,367","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","AIS - Police Station - Area 1 - exterior renovations","$-8,018","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","AIS - Police Station - District 02 - 5101 S Wentworth Ave - Women's Restrooms/Showers","$-1,020","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - 2023 Underpass Rehab Program","$-56,384","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - ADA Polling Place - Graham School Annex/Tilden High School","$-72,649","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Arterial Resurfacing 2024 - West 43rd St","$-1,317,566","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Arterial Resurfacing - 2025 Program - Garfield: Western to Halsted","$0","$-300,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-2,337,519","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Resurfacing - Wells, 43rd to 45th","$-1,216","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Sidewalk/curb/gutter repairs - ISW - Corridor 07","$-25,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Street improvements - 800-833 W 47th PL - WPA Street","$-50,423","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CDOT - Street improvements - May, 48th to 49th","$-7,481","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - Real Estate Disposition - AIS - Environmental/Title/Appraisal - 245 W 51st St (vacant property - old Parkman E.S. site)","$-71,474","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - SBIF Ordinance 2025","$0","$-1,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - SBIF Program","$-1,198,366","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - Study - Englewood Trails feasibility study","$-56,395","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses","$0","$-3,244","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","DPD - TIF Works Program","$-455,364","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","IGA - CPD - Park 0448 - Metcalfe Park - Comfort Station Renovation - 4196 S State St","$0","$-350,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","NIF","$-218,818","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Current Obligations","Program Administration","$0","$-56,650","$-58,254","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Fund Balance","FY 2024 Year End Available Fund Balance","$17,237,073","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Proposed Projects","AIS - Fire Engine Co. 50 - 5000 S Union Ave","$0","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Revenue","Collection Loss","$0","$-1,298,048","$-1,298,048","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Revenue","Property Tax Extension","$0","$6,642,712","$6,642,711","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Surplus","Surplus TIF Funds - FY 2025","$0","$-11,310,651","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-121","47th/Halsted","2026","Transfers Between TIF Districts","To 47th Ashland TIF - United Yards 1B - 4707 S Marshfield Ave","$0","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","AIS - CPL - Library - George Cleveland Hall Library - 4801 S Michigan - envelope repairs, mechanicals, new layout","$-3,467,875","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Accessible Pedestrain Signals Installation - Indiana and 41st St.","$-250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Alley Reconstruction - 4330 S Vernon","$0","$-100,000","$-650,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Arterial Resurfacing 2024","$0","$-666,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Arterial Resurfacing - 2025 Program - Indiana: 35th to 51st","$0","$-4,130,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-1,212,523","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Pedestrain Safety Upgrades 2024","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Retail Thrive Zone (RTZ) - infrastructure","$-31,631","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Streetscape - 43rd, 47th et Cottage Grove - ISW","$-8,626,560","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Streetscape - Bronzeville - 43rd/47th/Cotttage Grove","$-297,331","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CDOT - Walk To Transit - Phase III - design and construction","$-201,399","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","DPD - Pre-Development Services Consultant - Opportunity Sites","$-97,721","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","DPD - Professional services","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","DPD - SBIF Program","$-1,799,872","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","DPD - TIF Works 2024","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","DPD - TIF Works Program","$-499,050","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","IGA - Community College District #508 - Acquisition - Harold Washington Cultural Center","$-987,111","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","IGA - CPS - Mollison ES - Roof/Masonry & Site Improvements","$0","$-2,000,000","$-900,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","IGA - CTA - Green Line - station improvements - 314 E 43rd St","$-1,072,441","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","NIF","$-292,815","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","Program Administration","$0","$-166,523","$-171,236","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","RDA - 300 East 51st LLC","$-800,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","RDA - 43 Green - Phase I & II - 321 E 43rd St","$-2,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Current Obligations","RDA - Overton Center - 221 E 49th St","$0","$-5,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Fund Balance","FY 2024 Year End Available Fund Balance","$69,873,436","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Revenue","Collection Loss","$0","$-2,544,445","$-2,544,445","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Revenue","Property Tax Extension","$0","$21,917,494","$21,917,494","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Surplus","Surplus TIF Funds - FY 2025","$0","$-27,678,960","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Transfers Between TIF Districts","To 43rd Cottage Grove TIF - Streetscape","$0","$-20,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-118","47th/King Drive","2026","Transfers Between TIF Districts","To 47th State TIF - IGA","$0","$-5,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","CDOT - 2023 Underpass Rehab Program","$-154,411","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","CDOT - Lighting - Arterial - 1400-2100 S Clark St","$-302,879","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-1,818,897","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","CDOT - Pedestrain Safety Upgrades 2024","$-200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","DOH - Abrams Intergenerational","$0","$-9,750,000","$-3,250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-136","47th/State","2028","Current Obligations","DOH - Legends South A3","$0","$-6,666,667","$-3,333,333","$0","$0","$0","$0","$0","$0","$0","$0","$0"
